reviewID,saleID,sellerID,buyerID,comment,txnID,stars
192,B000050ZRE,A14HDK1OLFYMVM,A28ZB85V5UMY22,very good after about four years,192,5
193,B000050ZRE,A14HDK1OLFYMVM,A1TZ9MCWA6EHJ1,Bought for son's Mac works great on my HP laptop,193,5
194,B000050ZRE,A14HDK1OLFYMVM,A3V1DM71RMGBFB,nice & simple works!,194,5
195,B000050ZRE,A14HDK1OLFYMVM,A1SLOSK3LFHWM1,omg this router is amazing,195,5
196,B000050ZRE,A14HDK1OLFYMVM,A3D44572MFVIMI,Works as expected,196,5
197,B000050ZRE,A14HDK1OLFYMVM,A3K082UB8PHLO5,OK here is the deal...  I got this 2 in 1 i5core/ 6GB/ 1TB hard drive machine on Christmas eve 2015 ,197,5
198,B000050ZRE,A14HDK1OLFYMVM,A1I7HLVM8OHMCF,NICE PRICE AND JUST LIKE THE ONE MY PHONE COMPANY WANTED $100.00 FOR AND IT WORKS FINE,198,5
199,B000050ZRE,A14HDK1OLFYMVM,A20PKGHQ0KQPXH,Work perfectly with my hackintosh,199,5
200,B000050ZRE,A14HDK1OLFYMVM,A1YZDWOWFXC094,Works nicely on a 10+ year old laptop.,200,5
201,B000050ZRE,A14HDK1OLFYMVM,A4EJM72NKO4YM,Excellent,201,5
202,B000050ZRE,A14HDK1OLFYMVM,A1JZFGZEZVWQPY,"With this Qnap you get a lot for your money. Inexpensive, PLEX support, decent app and options to ch",202,5
203,B000050ZRE,A14HDK1OLFYMVM,A1OJ9V614SM587,Worked great!,203,5
204,B000050ZRE,A14HDK1OLFYMVM,A2ETPOKJOA57W6,"I give it a 5 star because it did increase range.
Not significantly, but just enough to reach the di",204,5
205,B000050ZRE,A14HDK1OLFYMVM,A1JZFGZEZVWQPY,"Super for home or business networks.
In addition to this eight port, I also have the 16 port that i ",205,5
206,B000050ZRE,A14HDK1OLFYMVM,AI6YOSOWFYF82,EXCELLENT,206,5
207,B000050ZRE,A14HDK1OLFYMVM,A31N0XY2UTB25C,The Netgear ProSAFE 8-port Gigabit Click Switch is a office-space networking game changer. The uniqu,207,5
208,B000050ZRE,A14HDK1OLFYMVM,A3RK4C2I5SPZNO,"Item came quickly, exactly as described, and a great price.
Way cheaper from this seller than other ",208,5
209,B000050ZRE,A14HDK1OLFYMVM,A1E3P6P5I9H215,Perfect for my needs. I used this cable to extend from an amp to the antenna.,209,5
210,B000050ZRE,A14HDK1OLFYMVM,A1OP3DBLTQC5SR,Great!,210,5
211,B000050ZRE,A14HDK1OLFYMVM,A1JZFGZEZVWQPY,"This unit is much faster and more powerful that Trendnets other access points, but it comes at about",211,5
212,B000050ZRE,A14HDK1OLFYMVM,A3VNNC6YER083I,Excellent Seller and Product!,212,5
213,B000050ZRE,A14HDK1OLFYMVM,A1CTO812YAY1QP,Everything was ok!,213,5
214,B000050ZRE,A14HDK1OLFYMVM,A1U5KM2Y6T5II0,Excelente,214,5
215,B000050ZRE,A14HDK1OLFYMVM,A2U276LA0HC7HD,Works great,215,5
216,B000050ZRE,A14HDK1OLFYMVM,A3O3D9EFNNZ3EY,Working great and good price,216,5
217,B000050ZRE,A14HDK1OLFYMVM,A28QQLZKCH4IU3,Works,217,5
218,B000050ZRE,A14HDK1OLFYMVM,A1TL5X32Z3KNVC,Excellent product,218,5
219,B000050ZRE,A14HDK1OLFYMVM,A1Q0OFY99JXU43,"anyone knows that can i buy two of this.
one as hca, the other as tca???",219,5
220,B000050ZRE,A14HDK1OLFYMVM,A1YX7VKXJA8E3A,"Great product , cheap and durable",220,5
221,B000050ZRE,A14HDK1OLFYMVM,AXO1SEG20M3VX,Works great and can't beat the price!!,221,5
222,B000050ZRE,A14HDK1OLFYMVM,A2N4QZL8L2NVKX,excellent,222,5
223,B000050ZRE,A14HDK1OLFYMVM,A2L5Q1LDOWR2N6,"nice product, recomended",223,5
224,B000050ZRE,A14HDK1OLFYMVM,A2BEM5JXJ4W16V,Works well for PC's that are not equipped with Bluetooth. Plug & Play on Windows products.,224,5
225,B000050ZRE,A14HDK1OLFYMVM,A161FCWNZBHCLD,Older laptop with a dial up modem need the upgrade works great.,225,5
226,B000050ZRE,A14HDK1OLFYMVM,A2857LQW3WE18Y,Love them! Beautiful color!,226,5
227,B000050ZRE,A14HDK1OLFYMVM,A9O72QCR7PQ8,the modem worked and stopped a rental fee each month!,227,5
228,B000050ZRE,A14HDK1OLFYMVM,A1QFZ73XYA5LPU,"21 Mbpbs  with T-Mobile 3G,  need to tape pin 20,  and flash Thinkpad with non-whitelist bios.  I al",228,5
229,B000050ZRE,A14HDK1OLFYMVM,A1E9UHMG4RSKUA,"Not too many users will have a need for a Power Over Ethernet Injector, but if you do...
The price t",229,5
230,B000050ZRE,A14HDK1OLFYMVM,A2E8MIV25KD50N,This card is great for ESXi. If a person wanted to they can pass each individual port through to a d,230,5
231,B000050ZRE,A14HDK1OLFYMVM,A2Z6TTDFEM53ZW,"perfect, product worked as stated, basically no set up, just open box and go.  Looks well constructe",231,5
232,B000050ZRE,A14HDK1OLFYMVM,A1M462Y70IRKLS,"Professional design for tablet, android, IOS
Inner 2000mAh Li-on battery, emergency power charge for",232,5
233,B000050ZRE,A14HDK1OLFYMVM,A2NAI0BLGATDT7,Thank you for a product well suited for small business requirement at a price that is beyond belief.,233,5
234,B000050ZRE,A14HDK1OLFYMVM,A3UFSSZ700NAYC,This switch is perfect for desk use with its Classy Transparent design.  It is a simple setup and I ,234,5
235,B000050ZRE,A14HDK1OLFYMVM,A16EESTMO8PXNC,My old one failed to work after continuously working for 4 years.  Unfortunately the company behind ,235,5
236,B000050ZRE,A14HDK1OLFYMVM,A2ZVKG17FKUC1Q,"Small, completely portable, inexpensive, and, best of all, WORKS GREAT and BETTER than expected!  I'",236,5
237,B000050ZRE,A14HDK1OLFYMVM,A2WH1C8P4KRGNV,Bought this hotspot for a hotel guest wireless system and it did the job right. Antenna was a little,237,5
238,B000050ZRE,A14HDK1OLFYMVM,A2WMO9XF703DHT,"We've all read the technology blurbs - ""Fax is Dead"". This is not true. Many business offices -like ",238,5
239,B000050ZRE,A14HDK1OLFYMVM,AUVBT6VI1P66,I am particularly pleased that this device comes with 2 sizes of bracket.  It was easy to exchange t,239,5
240,B000050ZRE,A14HDK1OLFYMVM,A2R0KNEDZ92FB8,Good product.  Five stars means I had no issues with shipping or the product. It met my expectations,240,5
241,B000050ZRE,A14HDK1OLFYMVM,A36GMVSF1UGAJE,"This isn't just a 5-port metal sheathed battleship of switching goodness, it's also a networking IT ",241,5
242,B000050ZRE,A14HDK1OLFYMVM,A1TS7YC0CG0P93,This product was researched by a co worker for an application we needed. I was looking for a place t,242,5
243,B000050ZRE,A14HDK1OLFYMVM,AGB5Y8GBJRQ7S,works and our AV guys love it people show up with laptops and need to connect plus you can have a se,243,5
244,B000050ZRE,A14HDK1OLFYMVM,A15NHYDQ8OEL0B,It was amazingly easy to set up for a person like me who knows nearly nothing about computer network,244,5
245,B000050ZRE,A14HDK1OLFYMVM,A3DLVKHACGIUA0,"Installed in 4 different computer workstations, all worked without issues.  Highly recommend for all",245,5
246,B000050ZRE,A14HDK1OLFYMVM,A1U2G9QN3JNB4S,This brand is one of the best on the market I got this hooked up and running astonishing speed throu,246,5
247,B000050ZRE,A14HDK1OLFYMVM,AKFTR2Z33Y0BJ,"I used this on one of my older laptops to sync my Bluetooth mouse and it works perfectly, the only t",247,5
248,B000050ZRE,A14HDK1OLFYMVM,A298076RSGTIS,There are a ton of digital media streaming devices out right now and a lot of them claim they work f,248,5
249,B000050ZRE,A14HDK1OLFYMVM,AVQD4OPXBSCVB,I have spent hundreds of dollars and dozens of hours messing around with digital media players tryin,249,5
250,B000050ZRE,A14HDK1OLFYMVM,A31POTIYCKSZ9G,"I bought this gadget to be able to detect and avoid wifi, as wifi gives me headaches, nausea and hea",250,5
251,B000050ZRE,A14HDK1OLFYMVM,A3GQ5BDKDYRJSC,"This is an old model, but I have two of them which were both purchased used.  The first has been in ",251,5
252,B000050ZRE,A14HDK1OLFYMVM,A2YTME3AETDV7J,no problems. easy way to update my sony bravia that is 60 feet from my modem/router. i can even watc,252,5
253,B000050ZRE,A14HDK1OLFYMVM,A3MEDEQS42LWCM,"Loved this thing, i went thru so many external 56k modems on my laptop with dial-up internet kept pu",253,5
254,B000050ZRE,A14HDK1OLFYMVM,AIPFDU0LF1RSQ,"The install was easy, it comes with a disc and it's fairly good price for the item,  These serial po",254,5
255,B000050ZRE,A14HDK1OLFYMVM,A2N1CTMSLLJ4YX,"I have used this to put all my papers, business cards,power cords and my Microsoft Surface.  It is p",255,5
256,B000050ZRE,A14HDK1OLFYMVM,A3TGWTP4XJB228,I needed a Wireless N PCMCIA adapter for my older laptop.  There are not many low price adapters on ,256,5
257,B000050ZRE,A14HDK1OLFYMVM,A3T6BTHV5XVX1X,"I've had no issues with this hub.  It does exactly what I needed it for, at a good price.  I would h",257,5
258,B000050ZRE,A14HDK1OLFYMVM,A3FR0D65FZ0HYC,"As expected.
I've used lots of switches over the years and this one is every bit as good as the inex",258,5
259,B000050ZRE,A14HDK1OLFYMVM,A1A3JC0C2HK8PU,"This product is excelent, i receeived in justig time, all OK.

In this case all is excelent.

For wh",259,5
260,B000050ZRE,A14HDK1OLFYMVM,A1EDHMIOML5ZPJ,I get free wifi from the library across the street and download bit torrents all day with this thing,260,5
261,B000050ZRE,A14HDK1OLFYMVM,A5IA80HMZ8P34,"I stress-tested this product by purchasing 1,000 ft of CAT5e stranded UTP cable and connecting both ",261,5
262,B000050ZRE,A14HDK1OLFYMVM,AYICV8N9QCSBE,pluged into my second pc ( other office ) presto internet. easy simple i love easy and simple. would,262,5
263,B000050ZRE,A14HDK1OLFYMVM,A10GU5NVTA5I67,"Geart deal, quick shipping and it works great. All you do is plug it into your PC and follow the ins",263,5
264,B000050ZRE,A14HDK1OLFYMVM,A28VDH72GD5FQ,I CAN FINALLY GET RID OF MY USB / STRAINER COMBO OUT OF MY WINDOW...THE SIGNALS I GOT BEFORE WERE 1/,264,5
265,B000050ZRE,A14HDK1OLFYMVM,A3JODP7JT671E2,I was surprised that this product worked. The product is compatible with Dell's Optiplex 320. I have,265,5
266,B000050ZRE,A14HDK1OLFYMVM,A1QLHQ4PWOZRX5,"Arrived quickly, was exactly as described, and seems very reliable.  The driver uploaded very quickl",266,5
267,B000050ZRE,A14HDK1OLFYMVM,A309MRYEU1PA1A,This product is an excellent - low cost for great product.  We have used it many times on numerous j,267,5
268,B000050ZRE,A14HDK1OLFYMVM,A3GVYP36MNMZAU,Using a MX846 to upgrade my Dell Vostro gave it new life.  Download and install the driver from Dell,268,5
269,B000050ZRE,A14HDK1OLFYMVM,AR6YFVMCYRVJH,"Better than average, quite well as a matter of fact.  Still running after 2 years.  Good range also.",269,5
270,B000050ZRE,A14HDK1OLFYMVM,A2UL0DVTM8KVNV,"Overview

This is a great array for someone looking to expand their home storage network or possibly",270,5
271,B000050ZRE,A14HDK1OLFYMVM,A14GJA3ZCLL6G8,"<div id=""video-block-R1VI2UBHESJZRN"" class=""a-section a-spacing-small a-spacing-top-mini video-block",271,5
272,B000050ZRE,A14HDK1OLFYMVM,A129AN1EZZVG61,"We have 2 of these as our backbone for our 70 machine office. They are a bit noisy, but their perfor",272,5
273,B000050ZRE,A14HDK1OLFYMVM,A2PQSEQK3B3669,I needed some simple switches not too long ago to place in low volume traffic areas.  A prime concer,273,5
274,B000050ZRE,A14HDK1OLFYMVM,A3LWYQ7AX3YQR6,"This USB hub works just fine, and I love the design.  I have never liked the solidly-built hubs, bec",274,5
275,B000050ZRE,A14HDK1OLFYMVM,AR7RVZZQDW6B3,I used this item in an older laptop that had only wireless G.  It is a perfect upgrade due to the su,275,5
276,B000050ZRE,A14HDK1OLFYMVM,A20Y59H0YSKQIH,"I have bought two or three of these for myself and friends. They work really good, and seem to have ",276,5
277,B000050ZRE,A14HDK1OLFYMVM,AS2SZDQQASSBW,"Simple set up, expandable, and flexible. For the price and performance this unit is a solid value. Q",277,5
278,B000050ZRE,A14HDK1OLFYMVM,A2Y8JSKDSZ143V,"Great service, great product. It does everything I need it to. Arrived in good time and price was ri",278,5
279,B000050ZRE,A14HDK1OLFYMVM,A3FNHCCZ6AK81C,"This switch has a built in TDR!  For those of you that don't know, that is the method used to find f",279,5
280,B000050ZRE,A14HDK1OLFYMVM,A1FLXMG67FIF22,I have owned this NAS for almost a year now and actually purchased a second one.  It works flawlessl,280,5
281,B000050ZRE,A14HDK1OLFYMVM,AGOUTH0IR4SU2,This router works like a charm and I cannot get my hands off this one. I needed a router to practice,281,5
282,B000050ZRE,A14HDK1OLFYMVM,A23BZ2NURE3RNX,I was looking for a way to connect multiple devices to my Yaesu FT-897 Amateur Radio. I had 3 device,282,5
283,B000050ZRE,A14HDK1OLFYMVM,A39H4YOMDY8OPK,Product is excellent. Priced fairly and arrived less than three days after purchase. Worked very wel,283,5
284,B000050ZRE,A14HDK1OLFYMVM,A3D0LCVZAQPFJP,I bought this to watch my 2 kittys while I am out for work. I check them on my iphone periodically. ,284,5
285,B000050ZRE,A14HDK1OLFYMVM,AM01P5NFY6PBV,I purchased this router looking for power with stable software.  It has provided me with both!  Rang,285,5
286,B000050ZRE,A14HDK1OLFYMVM,A1R4830GBU8UIM,"Works well on my 64-bit Windows 7 Pro machine. Installation was a breeze, and it has no problems con",286,5
287,B000050ZRE,A14HDK1OLFYMVM,A2S2VP5J3WCT6J,"I am using this antenna with a pair of Linksys WAP54G wireless APs, one acting as a repeater.  The m",287,5
288,B000050ZRE,A14HDK1OLFYMVM,ADKYXJYKEG1MZ,I can hardly believe broadband has not covered the US yet and so many still have to suffer with dial,288,5
289,B000050ZRE,A14HDK1OLFYMVM,A2YYAIDQJUXLEF,Excellent product.  made our small company much more efficient.  I would recommend this product to a,289,5
290,B000050ZRE,A14HDK1OLFYMVM,A16FX3ZJT4BFIC,"I researched reviews, tech specs, drives for the last two years before I settled on this product.

Q",290,5
291,B000050ZRE,A14HDK1OLFYMVM,A124PSAV4UV3BX,"This is a fine replacement for a Broadcom wifi adapter in a laptop.  It's connects faster, and the s",291,5
292,B000050ZRE,A14HDK1OLFYMVM,ATMI5EZI7OGSD,I own a prior NAS from QNAP (a TS409 purchased about 2 years ago).  I have had little to no problems,292,5
293,B000050ZRE,A14HDK1OLFYMVM,A3TWNH584UBMTO,outstanding product -- if you are having trouble connecting to the internet with a weak signal for w,293,5
294,B000050ZRE,A14HDK1OLFYMVM,A2RFR8NM3IK04J,I am using this to monitor  temperature in a data center. The readings are accurate and the email al,294,5
295,B000050ZRE,A14HDK1OLFYMVM,A3U5W4MQ7HA99U,"I have enjoyed the Netgear a lot.  I have had it for a year, but just put it into action last month.",295,5
296,B000050ZRE,A14HDK1OLFYMVM,A1RDZP8TF1THTO,"Did my homework on these network-through-your-household-wiring things, and was skeptical.  Found rev",296,5
297,B000050ZRE,A14HDK1OLFYMVM,A3TVV8KJK832AH,Two of these switches replaced two Linksys switches that continually needed to be re-booted.  The tw,297,5
298,B000050ZRE,A14HDK1OLFYMVM,AF3VQEJBU06UY,Attached the antenna to a linksys pci card.  Increased a weak and unstable 2 bar signal to a rock so,298,5
299,B000050ZRE,A14HDK1OLFYMVM,A8NGTT67DYJ2,Easy to order and check out. Great item and price. Shipping quick as expected. Thanks very professio,299,5
300,B000050ZRE,A14HDK1OLFYMVM,A3PA7O1N7JGTIT,"Works like a charm. I hooked up the ethernet cables, plugged in, the units automatically connected t",300,5
301,B000050ZRE,A14HDK1OLFYMVM,A2UN2PW5X9JHMI,I used two of these to WDS bridge two Asus wl-520gu routers together and it worked great! Very stabl,301,5
302,B000050ZRE,A14HDK1OLFYMVM,A2OPBRR9CJFGHT,This product is just as described and on testing performs as I had hoped it would. I am still in the,302,5
303,B000050ZRE,A14HDK1OLFYMVM,A2OA1J55AVD4EI,Once my IT expert set it up the NAS has run flawlessly.  Good peace of mine!  We have not expanded i,303,5
304,B000050ZRE,A14HDK1OLFYMVM,A1NHNED4X7LXRE,I needed a high speed router and purchased this one to replace an older Cisco-Linksys router.  I als,304,5
305,B000050ZRE,A14HDK1OLFYMVM,AK0ZV04YO0USO,I bought this item a week ago to share the printer on two machines. There is no problem in setting u,305,5
306,B000050ZRE,A14HDK1OLFYMVM,A1E7YKRTB8VYUG,"If you are going to record your phone calls and get caller id I recommend this modem.
I would also r",306,5
307,B000050ZRE,A14HDK1OLFYMVM,A37I2Q2RY7AUV2,Installed in new Win 7 machine where I needed a USB 2.0 internal port.  Installed in an open PCI slo,307,5
308,B000050ZRE,A14HDK1OLFYMVM,A1RSEFCEEXQRUA,"As an IT for a large corporation, I spend a lot of time testing out different vendor's products.  Th",308,5
309,B000050ZRE,A14HDK1OLFYMVM,A2U5308V40Z4OK,"I bought this router knowing that it was an old model, I needed an access point to set up a wireless",309,5
310,B000050ZRE,A14HDK1OLFYMVM,A3HAM42NXQMQ3P,USB hubs are mostly all the same and serve the same function. This stands out because of its clever ,310,5
311,B000050ZRE,A14HDK1OLFYMVM,A3MHA5M3B9B3EK,"Great product. Advanced knowledge needed to take full advantage of all the features.

Wish list: Mor",311,5
312,B000050ZRE,A14HDK1OLFYMVM,A3LFWI95DCDMN4,"The router was in excellent shape, and, the vendor communicated well.  Shipping was slow, but, that ",312,5
313,B000050ZRE,A14HDK1OLFYMVM,A387M0AZBG83LB,So far this product has performed flawlessly!! Very sorry I had not used US Robotics from the start.,313,5
314,B000050ZRE,A14HDK1OLFYMVM,A1WBZA4OM02MXU,I received my adapter before the wireless router (also EnGenius) and setup an ad hoc connection. Win,314,5
